Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,Açaí-Guaraná_prev,Citrus_prev,Maçã-Verde_prev,Original_269_prev,Original_473_prev,Pêssego_prev,Tangerina_prev,Zero_prev,MIN,Estação_Ana Rosa,Estação_Barra Funda,Estação_Brigadeiro,Estação_Brooklin,Estação_Brás,Estação_Butantã,Estação_Campo Belo,Estação_Consolação,Estação_Eucaliptos,Estação_Faria Lima,Estação_Fradique Coutinho,Estação_Higienópolis-Mackenzie,Estação_Hospital São Paulo,Estação_Luz,Estação_Moema,Estação_Paraíso,Estação_Pinheiros,Estação_República,Estação_São Joaquim,Estação_São Judas,Estação_Sé,Estação_Tamanduateí,Estação_Tatuapé,Estação_Trianon-Masp,Estação_Vila Mariana,TARGET
58,35,65,11,9,4,4,32,-2.0,0.0,8.0,33.0,49.0,27.0,7.0,127.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
51,32,60,7,6,43,43,27,82.0,82.0,3.0,29.0,44.0,22.0,3.0,55.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
44,30,54,4,43,41,37,24,31.0,39.0,1.0,28.0,37.0,21.0,80.0,48.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
33,27,46,43,37,39,33,18,29.0,37.0,82.0,24.0,22.0,12.0,31.0,38.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
23,25,36,41,32,38,28,15,23.0,37.0,39.0,23.0,13.0,12.0,27.0,26.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
12,16,29,37,26,36,25,10,22.0,34.0,33.0,7.0,1.0,5.0,20.0,22.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,11,19,33,20,35,21,4,17.0,34.0,29.0,6.0,160.0,-2.0,14.0,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,9,14,32,17,29,18,43,15.0,23.0,31.0,7.0,62.0,82.0,14.0,9.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
65,65,8,32,13,25,14,39,10.0,21.0,32.0,121.0,56.0,35.0,9.0,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
52,59,65,29,9,20,8,34,2.0,15.0,26.0,53.0,39.0,29.0,5.0,122.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
44,55,59,23,5,20,3,29,-2.0,20.0,17.0,51.0,36.0,24.0,1.0,53.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
32,53,51,22,43,15,43,26,83.0,10.0,21.0,51.0,20.0,23.0,81.0,43.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,48,41,18,38,11,40,22,37.0,7.0,14.0,43.0,10.0,18.0,33.0,31.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,39,31,16,36,6,36,20,32.0,1.0,14.0,30.0,-5.0,18.0,34.0,21.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,29,24,12,31,43,33,17,30.0,80.0,8.0,19.0,164.0,14.0,26.0,17.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
73,26,20,6,28,43,30,14,27.0,43.0,0.0,23.0,60.0,11.0,25.0,16.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
65,19,12,43,23,37,25,9,20.0,31.0,80.0,12.0,57.0,4.0,18.0,4.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
52,9,7,41,21,31,20,6,15.0,25.0,39.0,-1.0,39.0,3.0,19.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
44,65,65,35,16,29,16,43,12.0,27.0,29.0,121.0,36.0,80.0,11.0,123.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
32,56,56,34,10,28,11,40,6.0,27.0,33.0,47.0,20.0,37.0,4.0,47.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,50,50,30,8,22,9,38,7.0,16.0,26.0,44.0,16.0,36.0,6.0,44.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
12,44,40,25,2,16,4,35,-1.0,10.0,20.0,38.0,0.0,32.0,-4.0,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,34,31,20,43,14,43,32,82.0,12.0,15.0,24.0,160.0,29.0,84.0,22.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,26,21,15,39,8,38,30,35.5,5.0,12.5,22.0,71.0,29.0,37.0,16.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,21,13,11,33,7,35,26,32.0,6.0,7.0,16.0,56.0,22.0,27.0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
53,12,8,11,27,4,32,20,29.0,1.0,11.0,3.0,40.0,14.0,21.0,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
40,6,65,11,24,43,28,18,24.0,82.0,11.0,0.0,27.0,16.0,21.0,122.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
33,65,60,11,18,41,23,16,18.0,39.0,11.0,124.0,26.0,14.0,12.0,55.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,60,51,5,12,36,17,12,11.0,31.0,-1.0,55.0,15.0,8.0,6.0,42.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
16,58,46,43,6,33,11,10,5.0,30.0,81.0,56.0,8.0,8.0,0.0,41.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
5,51,41,42,43,32,5,7,-1.0,31.0,41.0,44.0,-6.0,4.0,80.0,36.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,44,33,37,41,31,43,3,81.0,30.0,32.0,37.0,167.0,-1.0,39.0,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
75,38,27,37,37,30,41,43,39.0,29.0,37.0,32.0,64.0,83.0,33.0,21.0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,30,18,37,35,29,38,37,35.0,28.0,37.0,22.0,57.0,31.0,33.0,9.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
58,25,14,35,33,28,34,34,30.0,27.0,33.0,20.0,50.0,31.0,31.0,10.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
51,20,10,34,31,25,30,30,26.0,22.0,33.0,15.0,44.0,26.0,29.0,6.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
41,15,5,31,29,24,26,24,22.0,23.0,28.0,10.0,31.0,18.0,27.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
33,11,65,27,27,24,23,19,20.0,24.0,23.0,7.0,25.0,14.0,25.0,125.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
20,7,58,21,23,21,18,13,13.0,18.0,15.0,3.0,7.0,7.0,19.0,51.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
11,65,53,17,18,16,12,10,6.0,11.0,13.0,123.0,2.0,7.0,13.0,48.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,58,49,17,14,10,9,6,6.0,4.0,17.0,51.0,161.0,2.0,10.0,45.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
77,50,43,14,11,6,6,43,3.0,2.0,11.0,42.0,68.0,80.0,8.0,37.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
70,47,38,8,8,43,43,41,80.0,80.0,2.0,44.0,63.0,39.0,5.0,33.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
58,40,34,2,3,43,38,36,33.0,43.0,-4.0,33.0,46.0,31.0,-2.0,30.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
49,33,28,43,43,39,32,33,26.0,35.0,84.0,26.0,40.0,30.0,83.0,22.0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
41,31,18,43,39,33,27,31,22.0,27.0,43.0,29.0,33.0,29.0,35.0,8.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
28,22,11,42,37,27,24,29,21.0,21.0,41.0,13.0,15.0,27.0,35.0,4.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
16,13,4,38,35,23,20,23,16.0,19.0,34.0,4.0,4.0,17.0,33.0,-3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
8,8,65,38,31,20,18,17,16.0,17.0,38.0,3.0,0.0,11.0,27.0,126.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,65,56,34,27,15,13,15,8.0,10.0,30.0,122.0,164.0,13.0,23.0,47.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
78,56,51,28,24,15,9,12,5.0,15.0,22.0,47.0,70.0,9.0,21.0,46.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
69,53,42,26,20,10,4,9,-1.0,5.0,24.0,50.0,60.0,6.0,16.0,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
61,50,36,24,15,6,43,3,82.0,2.0,22.0,47.0,53.0,-3.0,10.0,30.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
53,46,29,19,11,43,40,43,37.0,80.0,14.0,42.0,45.0,83.0,7.0,22.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
40,42,25,19,5,37,38,40,36.0,31.0,19.0,38.0,27.0,37.0,-1.0,21.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
32,32,18,13,43,36,34,35,30.0,35.0,7.0,22.0,24.0,30.0,81.0,11.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
22,26,14,13,37,33,28,30,22.0,30.0,13.0,20.0,12.0,25.0,31.0,10.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
9,23,9,8,34,29,26,24,24.0,25.0,3.0,20.0,-4.0,18.0,31.0,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,19,65,5,32,29,23,22,20.0,29.0,2.0,15.0,163.0,20.0,30.0,121.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
79,12,57,43,28,24,20,16,17.0,19.0,81.0,5.0,72.0,10.0,24.0,49.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
69,4,53,43,22,18,16,11,12.0,12.0,43.0,-4.0,59.0,6.0,16.0,49.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,65,45,38,18,15,14,6,12.0,12.0,33.0,126.0,45.0,1.0,14.0,37.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
48,62,36,36,16,14,9,43,4.0,13.0,34.0,59.0,39.0,80.0,14.0,27.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
36,57,28,31,14,13,3,39,-3.0,12.0,26.0,52.0,24.0,35.0,12.0,20.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
24,54,19,28,9,13,43,33,83.0,13.0,25.0,51.0,12.0,27.0,4.0,10.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
16,44,12,26,5,13,40,27,37.0,13.0,24.0,34.0,8.0,21.0,1.0,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
4,38,7,23,43,7,34,25,28.0,1.0,20.0,32.0,-8.0,23.0,81.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,36,65,17,39,5,29,20,24.0,3.0,11.0,34.0,168.0,15.0,35.0,123.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,27,61,11,35,43,26,18,23.0,81.0,5.0,18.0,66.0,16.0,31.0,57.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
68,20,55,9,33,39,22,16,18.0,35.0,7.0,13.0,60.0,14.0,31.0,49.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
56,16,45,8,27,38,20,11,18.0,37.0,7.0,12.0,44.0,6.0,21.0,35.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
43,12,35,4,22,32,18,7,16.0,26.0,0.0,8.0,30.0,3.0,17.0,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
32,8,28,43,16,30,16,3,14.0,28.0,82.0,4.0,21.0,-1.0,10.0,21.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
20,65,22,39,10,25,12,43,8.0,20.0,35.0,122.0,8.0,83.0,4.0,16.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,62,17,37,8,23,10,41,8.0,21.0,35.0,59.0,-4.0,39.0,6.0,12.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,54,9,35,3,23,6,36,2.0,23.0,33.0,46.0,164.0,31.0,-2.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,45,65,32,43,23,43,34,80.0,23.0,29.0,36.0,62.0,32.0,83.0,121.0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
65,35,58,27,37,18,37,31,31.0,13.0,22.0,25.0,56.0,28.0,31.0,51.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
57,33,53,22,35,16,34,26,31.0,14.0,17.0,31.0,49.0,21.0,33.0,48.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
49,26,48,22,30,16,31,21,28.0,16.0,22.0,19.0,41.0,16.0,25.0,43.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
36,16,43,17,24,10,26,16,21.0,4.0,12.0,6.0,23.0,11.0,18.0,38.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
23,6,39,17,19,6,20,14,14.0,2.0,17.0,-4.0,10.0,12.0,14.0,35.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
10,65,29,15,13,43,14,9,8.0,80.0,13.0,124.0,-3.0,4.0,7.0,19.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,62,21,13,11,43,11,5,9.5,43.0,12.0,60.5,124.0,3.0,10.0,17.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,54,17,7,7,38,5,43,-1.0,33.0,1.0,46.0,62.0,81.0,3.0,13.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
66,45,10,7,2,33,43,41,81.0,28.0,7.0,36.0,58.0,39.0,-3.0,3.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
59,38,0,6,43,33,37,39,31.0,33.0,5.0,31.0,52.0,37.0,84.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
50,29,65,43,37,29,33,34,29.0,25.0,80.0,20.0,41.0,29.0,31.0,130.0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
42,21,57,39,34,26,27,28,21.0,23.0,35.0,13.0,34.0,22.0,31.0,49.0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
31,17,50,36,32,26,21,23,15.0,26.0,33.0,13.0,20.0,18.0,30.0,43.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
24,14,40,30,30,21,17,18,13.0,16.0,24.0,11.0,17.0,13.0,28.0,30.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
12,5,36,30,27,20,13,16,9.0,19.0,30.0,-4.0,0.0,14.0,24.0,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,65,31,30,22,20,11,13,9.0,20.0,30.0,125.0,160.0,10.0,17.0,26.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
78,62,25,27,20,15,5,8,-1.0,10.0,24.0,59.0,70.0,3.0,18.0,19.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
68,52,16,24,15,10,43,5,81.0,5.0,21.0,42.0,58.0,2.0,10.0,7.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,48,11,21,11,8,40,43,37.0,6.0,18.0,44.0,46.0,81.0,7.0,6.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
46,42,5,19,8,5,34,40,28.0,2.0,17.0,36.0,35.0,37.0,5.0,-1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
37,33,65,17,4,43,28,35,22.0,81.0,15.0,24.0,28.0,30.0,0.0,125.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
30,24,61,17,43,37,25,30,22.0,31.0,17.0,15.0,23.0,25.0,82.0,57.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,17,55,13,37,31,23,27,21.0,25.0,9.0,10.0,12.0,24.0,31.0,49.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,12,51,10,32,29,19,24,15.0,27.0,7.0,7.0,-5.0,21.0,27.0,47.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,7,42,5,29,23,17,18,15.0,17.0,0.0,2.0,164.0,12.0,26.0,33.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
78,65,37,43,24,19,15,14,13.0,15.0,81.0,123.0,70.0,10.0,19.0,32.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
65,59,28,38,22,16,9,10,3.0,13.0,33.0,53.0,52.0,6.0,20.0,19.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
53,49,20,33,18,10,7,7,5.0,4.0,28.0,39.0,41.0,4.0,14.0,12.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
43,46,12,27,12,7,1,3,-5.0,4.0,21.0,43.0,33.0,-1.0,6.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,44,7,24,7,1,43,43,85.0,-5.0,21.0,42.0,25.0,83.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
25,39,65,20,5,43,41,38,39.0,85.0,16.0,34.0,16.0,33.0,3.0,123.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
12,33,58,20,43,40,38,32,35.0,37.0,20.0,27.0,-1.0,26.0,81.0,51.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,26,49,16,37,38,32,27,26.0,36.0,12.0,19.0,160.0,22.0,31.0,40.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
79,24,40,14,33,35,28,22,24.0,32.0,12.0,22.0,72.0,17.0,29.0,31.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
66,19,33,8,30,31,25,16,22.0,27.0,2.0,14.0,53.0,10.0,27.0,26.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
58,9,29,3,27,25,21,12,17.0,19.0,-2.0,-1.0,50.0,8.0,24.0,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
45,65,23,43,22,21,16,7,11.0,17.0,83.0,121.0,32.0,2.0,17.0,17.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
38,57,14,43,19,20,11,1,6.0,19.0,43.0,49.0,31.0,-5.0,16.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
28,49,7,41,17,17,6,43,1.0,14.0,39.0,41.0,18.0,85.0,15.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
17,39,65,40,14,17,43,41,80.0,17.0,39.0,29.0,6.0,39.0,11.0,123.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
4,29,60,36,8,15,38,39,33.0,13.0,32.0,19.0,-9.0,37.0,2.0,55.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,23,56,32,2,13,36,36,34.0,11.0,28.0,17.0,168.0,33.0,-4.0,52.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
77,13,49,30,43,10,30,32,24.0,7.0,28.0,3.0,68.0,28.0,84.0,42.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,9,41,27,38,8,28,28,26.0,6.0,24.0,5.0,57.0,24.0,33.0,33.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
58,65,33,25,33,3,22,22,16.0,-2.0,23.0,121.0,49.0,16.0,28.0,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
46,60,23,23,29,43,16,17,10.0,83.0,21.0,55.0,34.0,12.0,25.0,13.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
36,51,13,23,26,43,14,15,12.0,43.0,23.0,42.0,26.0,13.0,23.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
25,48,5,23,20,39,8,11,2.0,35.0,23.0,45.0,14.0,7.0,14.0,-3.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
18,38,65,18,18,35,6,6,4.0,31.0,13.0,28.0,11.0,1.0,16.0,125.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
11,36,56,16,15,29,43,43,80.0,23.0,14.0,34.0,4.0,80.0,12.0,47.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
