Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,row
6,6,Trianon-Masp,-23.5634,-46.6544,33,45510,32,46,15,REABASTECER,20,2019-05-29,6,1949
40,40,Sé,-23.55,-46.6333,38,192356,56,86,12,NORMAL,14,2019-08-21,44,4191
19,28,Sé,-23.55,-46.6333,19,192751,33,17,11,NORMAL,26,2018-04-15,12,3705
21,7,Sé,-23.55,-46.6333,43,192317,57,59,39,NORMAL,29,2019-12-20,15,4310
31,38,Brás,-23.5451,-46.6162,23,72160,25,19,39,NORMAL,37,2018-05-20,22,4460
14,28,Brás,-23.5451,-46.6162,10,74491,9,37,20,REABASTECER,13,2018-06-25,52,4495
7,17,Brás,-23.5451,-46.6162,7,72665,37,57,20,REABASTECER,38,2018-08-23,6,4553
34,42,Brás,-23.5451,-46.6162,41,74131,52,28,43,NORMAL,7,2018-10-09,32,4599
1,31,Brás,-23.5451,-46.6162,37,73251,27,63,43,REABASTECER,23,2019-03-22,42,4762
37,23,Tamanduateí,-23.5929,-46.5897,24,52050,49,33,11,REABASTECER,14,2018-04-26,6,2996
32,4,Brás,-23.5451,-46.6162,37,72346,20,58,39,NORMAL,2,2018-04-18,39,4428
7,37,Tamanduateí,-23.5929,-46.5897,43,52621,34,73,43,NORMAL,43,2018-12-28,39,3238
34,8,Paraíso,-23.57677,-46.63933,32,73386,50,86,8,NORMAL,43,2018-11-16,54,316
3,33,Hospital São Paulo,-23.5984,-46.6455,35,25473,10,16,43,NORMAL,35,2019-08-29,19,16895
23,43,Paraíso,-23.57677,-46.63933,4,73096,52,86,39,REABASTECER,16,2019-04-01,49,451
17,24,Paraíso,-23.57677,-46.63933,30,71162,44,27,39,NORMAL,20,2019-06-01,34,511
31,11,Paraíso,-23.57677,-46.63933,23,71757,65,4,1,NORMAL,21,2018-03-28,48,88
29,32,Paraíso,-23.57677,-46.63933,4,70810,33,86,14,REABASTECER,43,2018-09-24,14,264
17,14,Paraíso,-23.57677,-46.63933,9,72672,41,18,9,NORMAL,36,2018-10-17,58,287
43,12,Paraíso,-23.57677,-46.63933,35,73243,62,14,20,NORMAL,8,2018-11-14,65,314
43,40,Brigadeiro,-23.5683,-46.6482,22,47621,18,86,5,NORMAL,13,2018-05-21,35,861
25,25,Brigadeiro,-23.5683,-46.6482,23,48517,65,5,25,REABASTECER,22,2018-09-09,13,969
43,13,Eucaliptos,-23.61,-46.6686,33,23631,43,86,27,NORMAL,16,2019-03-16,52,16276
14,5,Paraíso,-23.57677,-46.63933,39,73190,63,86,35,REABASTECER,27,2019-07-25,45,565
16,11,Brigadeiro,-23.5683,-46.6482,39,49610,41,17,12,NORMAL,26,2018-12-25,65,1075
10,41,Brigadeiro,-23.5683,-46.6482,18,47240,12,32,43,NORMAL,22,2019-01-20,28,1100
17,11,Brigadeiro,-23.5683,-46.6482,6,48630,39,45,21,REABASTECER,6,2018-04-13,51,823
36,43,Brigadeiro,-23.5683,-46.6482,13,48166,28,68,43,NORMAL,11,2019-03-27,20,1167
17,40,Paraíso,-23.57677,-46.63933,12,72563,36,76,12,NORMAL,43,2018-01-20,60,20
40,7,Brigadeiro,-23.5683,-46.6482,34,48042,35,86,6,REABASTECER,24,2019-11-07,47,1387
13,25,Trianon-Masp,-23.5634,-46.6544,7,44360,38,52,25,NORMAL,29,2019-06-08,2,1958
43,28,Paraíso,-23.57677,-46.63933,29,70328,20,40,20,NORMAL,37,2019-04-06,15,456
35,28,Consolação,-23.5581,-46.6606,42,113418,30,73,25,REABASTECER,23,2018-10-21,4,2451
38,38,Trianon-Masp,-23.5634,-46.6544,27,43604,24,66,35,NORMAL,10,2019-10-18,29,2088
41,36,Brigadeiro,-23.5683,-46.6482,43,47648,63,5,30,REABASTECER,9,2019-01-23,8,1103
43,40,Tamanduateí,-23.5929,-46.5897,18,49822,25,40,24,NORMAL,29,2018-09-15,65,3135
37,38,Tamanduateí,-23.5929,-46.5897,26,51255,12,11,43,REABASTECER,3,2019-02-26,45,3296
24,27,Trianon-Masp,-23.5634,-46.6544,41,43520,52,2,33,REABASTECER,43,2018-02-15,22,1485
43,26,Tamanduateí,-23.5929,-46.5897,38,53382,15,48,12,REABASTECER,3,2019-05-09,44,3369
26,24,Trianon-Masp,-23.5634,-46.6544,21,44740,32,38,20,NORMAL,11,2018-04-21,22,1551
5,26,Tamanduateí,-23.5929,-46.5897,36,49876,25,53,2,NORMAL,28,2019-10-10,20,3520
10,22,Eucaliptos,-23.61,-46.6686,43,24502,17,44,17,REABASTECER,17,2018-02-20,0,15890
19,17,Campo Belo,-23.6188,-46.6823,8,26619,8,64,19,REABASTECER,24,2018-08-04,29,15334
21,23,Campo Belo,-23.6188,-46.6823,42,24148,45,41,7,NORMAL,18,2018-11-13,60,15433
12,43,Campo Belo,-23.6188,-46.6823,14,24046,60,15,10,REABASTECER,3,2018-12-04,47,15454
43,10,Eucaliptos,-23.61,-46.6686,9,25551,55,36,21,NORMAL,43,2019-10-08,21,16478
43,37,Campo Belo,-23.6188,-46.6823,37,24902,37,9,26,REABASTECER,14,2019-03-07,35,15547
6,28,Campo Belo,-23.6188,-46.6823,23,23062,53,35,27,REABASTECER,34,2019-09-29,35,15749
43,33,Moema,-23.5489,-46.6388,26,20774,12,75,25,NORMAL,15,2018-07-07,57,16747
22,25,Eucaliptos,-23.61,-46.6686,21,25174,7,66,17,NORMAL,4,2019-11-30,61,16530
34,42,Hospital São Paulo,-23.5984,-46.6455,42,23882,30,49,23,REABASTECER,6,2019-12-09,5,16995
24,35,Moema,-23.5489,-46.6388,16,20874,12,75,29,NORMAL,35,2018-04-09,10,16659
28,43,Paraíso,-23.57677,-46.63933,21,71418,44,77,6,REABASTECER,35,2018-11-07,51,307
10,10,Paraíso,-23.57677,-46.63933,1,72789,39,34,30,NORMAL,43,2019-04-24,14,474
22,29,Paraíso,-23.57677,-46.63933,3,72411,53,31,26,NORMAL,7,2018-04-22,14,112
22,16,Paraíso,-23.57677,-46.63933,19,72363,52,57,43,NORMAL,22,2019-05-20,33,500
32,27,Moema,-23.5489,-46.6388,40,18958,45,53,32,NORMAL,31,2018-01-04,51,16564
13,16,Brigadeiro,-23.5683,-46.6482,37,46891,45,7,27,REABASTECER,29,2018-03-01,42,781
41,43,Brigadeiro,-23.5683,-46.6482,8,47017,29,77,6,NORMAL,11,2018-08-04,57,934
12,39,Brigadeiro,-23.5683,-46.6482,43,47378,38,3,15,NORMAL,18,2018-08-21,9,951
38,27,Hospital São Paulo,-23.5984,-46.6455,22,23959,12,24,23,NORMAL,32,2019-11-06,20,16962
37,7,Paraíso,-23.57677,-46.63933,32,70776,52,86,32,NORMAL,22,2019-09-21,46,621
23,41,Paraíso,-23.57677,-46.63933,24,73246,35,52,20,REABASTECER,6,2019-09-24,22,624
26,33,Brigadeiro,-23.5683,-46.6482,36,46661,54,8,43,NORMAL,23,2018-03-20,20,800
37,39,Brigadeiro,-23.5683,-46.6482,23,48790,44,39,11,NORMAL,9,2019-09-01,56,1321
8,21,Brigadeiro,-23.5683,-46.6482,4,46792,59,9,29,REABASTECER,25,2019-10-01,52,1351
23,32,Brigadeiro,-23.5683,-46.6482,41,48852,28,22,30,NORMAL,25,2019-12-01,65,1411
9,33,Brigadeiro,-23.5683,-46.6482,30,47629,13,39,18,NORMAL,10,2019-12-26,33,1436
37,20,Brigadeiro,-23.5683,-46.6482,29,46321,60,25,30,NORMAL,9,2019-01-12,23,1092
31,28,Trianon-Masp,-23.5634,-46.6544,21,41922,35,47,23,NORMAL,17,2018-04-20,31,1550
32,12,Brigadeiro,-23.5683,-46.6482,13,49758,10,42,7,NORMAL,18,2019-07-08,17,1268
7,10,Trianon-Masp,-23.5634,-46.6544,11,45778,58,79,41,NORMAL,34,2018-10-14,47,1724
41,15,Trianon-Masp,-23.5634,-46.6544,23,42602,34,75,9,NORMAL,43,2018-11-10,17,1750
26,23,Paraíso,-23.57677,-46.63933,17,70379,42,35,8,REABASTECER,10,2019-12-20,4,710
2,8,Paraíso,-23.57677,-46.63933,43,73029,7,68,23,REABASTECER,35,2019-12-26,31,716
37,29,Trianon-Masp,-23.5634,-46.6544,21,42903,38,58,25,NORMAL,23,2018-04-19,36,1549
22,27,Brigadeiro,-23.5683,-46.6482,9,46892,56,66,43,NORMAL,31,2018-07-07,36,907
43,15,Brigadeiro,-23.5683,-46.6482,21,48771,24,68,43,NORMAL,7,2018-08-14,54,944
20,18,Trianon-Masp,-23.5634,-46.6544,17,42671,16,51,20,REABASTECER,6,2018-08-17,51,1667
2,4,Trianon-Masp,-23.5634,-46.6544,10,44818,49,66,35,REABASTECER,31,2018-10-15,42,1725
35,11,Trianon-Masp,-23.5634,-46.6544,16,41916,11,77,34,NORMAL,43,2019-12-21,47,2151
32,6,Trianon-Masp,-23.5634,-46.6544,30,45102,65,79,14,REABASTECER,2,2019-04-19,46,1909
28,9,São Judas,-23.6255,-46.6411,7,16464,20,78,21,NORMAL,12,2018-05-18,61,13098
8,14,Vila Mariana,-23.5895,-46.6346,19,23120,58,61,33,NORMAL,41,2019-10-14,27,14324
16,41,Brooklin,-23.6263,-46.6878,18,26912,65,6,8,NORMAL,13,2018-04-28,65,14518
19,32,Brooklin,-23.6263,-46.6878,33,29799,21,66,15,NORMAL,26,2019-11-16,60,15076
30,16,São Judas,-23.6255,-46.6411,7,15364,65,38,25,NORMAL,39,2019-11-29,8,13649
18,18,Campo Belo,-23.6188,-46.6823,36,24537,37,32,3,REABASTECER,12,2018-11-14,54,15434
20,33,Eucaliptos,-23.61,-46.6686,11,25348,41,73,21,NORMAL,24,2018-04-01,49,15931
29,3,Campo Belo,-23.6188,-46.6823,7,23939,35,50,41,REABASTECER,9,2019-07-07,56,15667
22,41,Brooklin,-23.6263,-46.6878,17,29203,26,76,32,NORMAL,21,2018-05-26,65,14546
43,5,Campo Belo,-23.6188,-46.6823,10,26804,50,34,15,REABASTECER,24,2019-11-25,38,15805
38,37,Eucaliptos,-23.61,-46.6686,23,24774,14,52,10,NORMAL,41,2018-11-17,57,16157
13,12,Moema,-23.5489,-46.6388,12,20061,65,25,27,NORMAL,11,2018-05-03,37,16683
36,26,Eucaliptos,-23.61,-46.6686,17,23231,40,21,34,NORMAL,24,2019-11-16,30,16516
7,15,Campo Belo,-23.6188,-46.6823,8,25269,19,25,27,NORMAL,34,2018-06-07,25,15277
5,21,Hospital São Paulo,-23.5984,-46.6455,33,26236,52,43,35,REABASTECER,18,2019-12-27,17,17013
33,3,Campo Belo,-23.6188,-46.6823,37,23045,60,45,23,NORMAL,33,2018-09-28,61,15388
8,29,Campo Belo,-23.6188,-46.6823,34,24529,53,72,5,NORMAL,35,2018-12-27,4,15477
29,12,Paraíso,-23.57677,-46.63933,21,72290,44,13,13,NORMAL,21,2019-02-13,60,403
19,39,Eucaliptos,-23.61,-46.6686,35,22146,34,31,29,NORMAL,23,2018-03-09,6,15909
16,16,Eucaliptos,-23.61,-46.6686,39,22828,24,9,25,REABASTECER,15,2018-03-21,55,15921
14,38,Paraíso,-23.57677,-46.63933,31,73046,24,49,30,REABASTECER,8,2019-12-02,8,692
43,9,Brigadeiro,-23.5683,-46.6482,38,46980,25,75,5,NORMAL,12,2018-06-01,38,871
33,16,Brigadeiro,-23.5683,-46.6482,39,46311,8,20,36,NORMAL,36,2018-06-15,55,885
30,28,Brigadeiro,-23.5683,-46.6482,16,46582,14,19,4,REABASTECER,43,2018-06-24,59,894
19,43,Brigadeiro,-23.5683,-46.6482,17,46778,52,49,33,NORMAL,30,2018-07-19,24,919
43,38,Paraíso,-23.57677,-46.63933,34,71451,20,23,22,NORMAL,35,2019-04-16,13,466
26,27,Paraíso,-23.57677,-46.63933,37,71609,51,45,3,REABASTECER,27,2019-05-29,42,509
18,27,Eucaliptos,-23.61,-46.6686,12,24469,31,34,27,NORMAL,36,2019-02-08,31,16238
37,11,Brigadeiro,-23.5683,-46.6482,20,47690,32,86,4,NORMAL,33,2018-09-27,28,987
40,22,Tatuapé,-23.5402,-46.5765,34,68018,6,14,5,REABASTECER,14,2019-11-23,31,6443
38,43,Tatuapé,-23.5402,-46.5765,9,69262,56,54,17,NORMAL,11,2019-12-25,5,6475
32,3,República,-23.5436,-46.6434,25,108500,30,38,8,NORMAL,12,2018-12-01,5,6811
43,5,República,-23.5436,-46.6434,7,108782,41,23,3,NORMAL,36,2018-04-07,15,6577
30,28,Higienópolis-Mackenzie,-23.5488,-46.6519,13,93190,45,23,25,NORMAL,43,2018-03-08,56,7268
39,22,Butantã,-23.5844,-46.7252,20,65115,18,39,2,REABASTECER,4,2018-12-26,24,9716
22,28,Pinheiros,-23.5664,-46.703,43,76079,48,13,24,NORMAL,27,2019-12-28,29,9358
9,15,Fradique Coutinho,-23.5661,-46.6841,24,33085,9,16,15,REABASTECER,9,2018-01-09,5,10089
8,31,Fradique Coutinho,-23.5661,-46.6841,43,35303,6,24,25,REABASTECER,9,2018-02-22,35,10132
25,32,Butantã,-23.5844,-46.7252,20,65011,39,79,43,NORMAL,32,2019-03-22,29,9802
5,24,Fradique Coutinho,-23.5661,-46.6841,41,35278,54,22,24,REABASTECER,22,2018-06-25,30,10255
32,35,Fradique Coutinho,-23.5661,-46.6841,3,35952,27,44,27,NORMAL,2,2018-11-26,25,10406
43,37,Butantã,-23.5844,-46.7252,19,67476,30,46,23,NORMAL,28,2019-10-20,10,10010
15,22,Fradique Coutinho,-23.5661,-46.6841,42,35386,45,24,9,NORMAL,19,2019-12-30,61,10800
39,10,Fradique Coutinho,-23.5661,-46.6841,43,35253,50,10,40,REABASTECER,14,2018-11-03,14,10383
33,19,Luz,-23.5365,-46.6332,38,124609,32,76,31,NORMAL,43,2019-03-01,45,11221
33,43,Luz,-23.5365,-46.6332,37,125469,8,32,13,NORMAL,3,2019-05-27,61,11307
14,5,Luz,-23.5365,-46.6332,21,125800,59,29,14,NORMAL,30,2018-09-19,51,11059
30,38,Luz,-23.5365,-46.6332,40,127634,37,55,31,NORMAL,25,2018-01-04,41,10804
8,43,Ana Rosa,-23.5813,-46.6383,29,64190,8,61,28,NORMAL,38,2018-04-03,27,11613
29,20,Ana Rosa,-23.5813,-46.6383,11,66080,29,86,43,REABASTECER,3,2018-04-09,55,11619
6,10,Luz,-23.5365,-46.6332,25,126847,15,77,14,REABASTECER,25,2018-04-15,4,10905
28,18,Luz,-23.5365,-46.6332,21,125850,53,86,8,NORMAL,7,2019-11-01,58,11461
39,39,Ana Rosa,-23.5813,-46.6383,36,63914,62,50,37,NORMAL,18,2019-05-27,47,12027
43,35,Luz,-23.5365,-46.6332,43,126648,54,52,23,NORMAL,21,2019-08-06,65,11376
30,8,São Joaquim,-23.5618,-46.6389,25,34380,43,29,43,NORMAL,31,2018-01-24,18,12264
43,6,São Joaquim,-23.5618,-46.6389,11,32661,24,20,23,REABASTECER,43,2019-03-05,48,12665
29,23,São Joaquim,-23.5618,-46.6389,20,34725,36,86,32,NORMAL,35,2019-04-30,42,12720
8,27,São Joaquim,-23.5618,-46.6389,9,35718,47,53,27,NORMAL,13,2019-12-11,27,12941
36,13,São Joaquim,-23.5618,-46.6389,6,36468,22,68,7,NORMAL,38,2019-02-05,7,12635
43,6,São Judas,-23.6255,-46.6411,15,13629,10,1,43,NORMAL,3,2018-01-11,65,12971
25,43,Ana Rosa,-23.5813,-46.6383,39,66293,28,86,37,NORMAL,37,2019-09-30,20,12150
11,28,São Joaquim,-23.5618,-46.6389,36,35032,51,40,40,REABASTECER,10,2019-03-12,6,12672
43,16,São Judas,-23.6255,-46.6411,37,17029,37,23,27,NORMAL,8,2018-02-22,54,13012
29,21,São Judas,-23.6255,-46.6411,15,16258,38,62,25,NORMAL,43,2018-03-15,36,13035
4,43,São Joaquim,-23.5618,-46.6389,39,35480,57,23,43,REABASTECER,5,2019-05-07,61,12727
43,38,São Joaquim,-23.5618,-46.6389,38,33939,53,13,37,NORMAL,43,2019-05-08,54,12728
34,32,São Joaquim,-23.5618,-46.6389,38,34694,53,64,32,NORMAL,31,2018-01-03,50,12243
40,27,São Joaquim,-23.5618,-46.6389,18,35768,63,65,35,NORMAL,7,2019-06-09,47,12759
32,33,Faria Lima,-23.5675,-46.6929,8,54527,17,20,6,NORMAL,21,2018-02-15,21,7965
36,6,Faria Lima,-23.5675,-46.6929,10,54829,33,74,11,NORMAL,9,2018-08-26,56,8156
43,8,Luz,-23.5365,-46.6332,8,124183,65,86,43,NORMAL,39,2018-05-19,29,10939
14,43,Fradique Coutinho,-23.5661,-46.6841,24,34830,43,74,6,REABASTECER,26,2018-10-08,61,10358
12,17,Faria Lima,-23.5675,-46.6929,10,51987,13,26,27,NORMAL,41,2018-10-24,44,8214
35,24,Faria Lima,-23.5675,-46.6929,20,53304,57,47,29,NORMAL,17,2019-12-02,14,8612
26,21,Faria Lima,-23.5675,-46.6929,11,52825,51,27,24,NORMAL,10,2019-12-04,65,8614
7,16,Pinheiros,-23.5664,-46.703,3,76124,16,2,32,REABASTECER,43,2018-06-09,29,8799
8,14,Luz,-23.5365,-46.6332,43,124547,22,86,33,NORMAL,19,2018-07-03,40,10983
26,30,Ana Rosa,-23.5813,-46.6383,16,64743,27,59,43,NORMAL,17,2018-03-08,55,11588
18,38,Ana Rosa,-23.5813,-46.6383,30,65920,48,33,6,NORMAL,15,2019-02-19,65,11929
20,26,Pinheiros,-23.5664,-46.703,6,79536,4,61,20,NORMAL,7,2019-07-16,57,9196
35,32,Pinheiros,-23.5664,-46.703,19,76099,61,86,33,NORMAL,9,2019-09-29,65,9269
35,26,Butantã,-23.5844,-46.7252,11,65094,56,22,33,REABASTECER,4,2018-07-14,23,9554
32,2,Butantã,-23.5844,-46.7252,26,64316,15,47,39,NORMAL,39,2018-10-13,15,9643
2,33,Ana Rosa,-23.5813,-46.6383,10,63794,53,77,28,REABASTECER,18,2019-08-23,37,12113
36,7,São Joaquim,-23.5618,-46.6389,33,34194,40,44,9,NORMAL,38,2018-03-17,44,12317
33,28,Fradique Coutinho,-23.5661,-46.6841,36,33918,45,60,33,NORMAL,30,2018-01-04,47,10084
26,33,Fradique Coutinho,-23.5661,-46.6841,2,33817,41,44,34,REABASTECER,26,2018-01-15,31,10095
26,4,Fradique Coutinho,-23.5661,-46.6841,14,36057,37,9,40,REABASTECER,35,2018-02-06,15,10116
31,11,São Judas,-23.6255,-46.6411,11,17092,29,86,26,NORMAL,18,2018-05-17,65,13097
24,43,Fradique Coutinho,-23.5661,-46.6841,10,33502,39,15,38,NORMAL,40,2018-08-02,48,10292
30,29,Fradique Coutinho,-23.5661,-46.6841,33,36834,65,64,23,NORMAL,16,2018-12-18,2,10428
9,33,São Judas,-23.6255,-46.6411,25,15062,31,32,16,NORMAL,15,2019-01-23,55,13343
9,26,São Joaquim,-23.5618,-46.6389,39,32694,30,41,25,NORMAL,16,2019-09-21,20,12861
33,33,São Judas,-23.6255,-46.6411,41,17074,20,60,40,NORMAL,7,2018-02-02,44,12992
12,20,São Judas,-23.6255,-46.6411,38,15815,38,53,36,NORMAL,24,2018-06-17,47,13127
24,10,Vila Mariana,-23.5895,-46.6346,35,24282,8,30,38,REABASTECER,24,2018-08-13,39,13903
32,27,Vila Mariana,-23.5895,-46.6346,35,22721,6,11,39,REABASTECER,29,2018-08-24,20,13914
29,4,Vila Mariana,-23.5895,-46.6346,33,21485,6,48,43,NORMAL,25,2018-09-16,21,13936
7,21,São Judas,-23.6255,-46.6411,4,17432,35,77,22,NORMAL,19,2019-02-24,50,13374
7,43,São Judas,-23.6255,-46.6411,29,15234,29,63,25,NORMAL,31,2019-06-01,55,13471
6,43,República,-23.5436,-46.6434,17,107511,35,7,13,REABASTECER,33,2018-09-24,52,6744
35,19,Tamanduateí,-23.5929,-46.5897,33,50807,62,46,19,NORMAL,31,2019-06-24,48,3414
18,34,Higienópolis-Mackenzie,-23.5488,-46.6519,43,91875,12,15,14,REABASTECER,25,2018-10-14,8,7484
23,43,Tamanduateí,-23.5929,-46.5897,14,50645,44,79,21,NORMAL,43,2019-10-17,27,3527
35,14,República,-23.5436,-46.6434,38,110073,14,78,4,NORMAL,34,2019-04-11,47,6941
32,4,República,-23.5436,-46.6434,21,108978,51,38,15,NORMAL,43,2019-05-12,32,6972
9,32,Sé,-23.55,-46.6333,23,192484,65,9,39,NORMAL,28,2018-02-04,25,3634
30,23,Higienópolis-Mackenzie,-23.5488,-46.6519,43,93226,32,41,34,NORMAL,31,2019-07-07,38,7747
29,6,Higienópolis-Mackenzie,-23.5488,-46.6519,21,93347,43,47,9,NORMAL,43,2019-10-14,65,7844
18,26,Higienópolis-Mackenzie,-23.5488,-46.6519,28,89810,59,86,43,NORMAL,33,2019-11-07,30,7867
43,14,Higienópolis-Mackenzie,-23.5488,-46.6519,19,91777,34,24,26,NORMAL,17,2019-11-22,55,7882
37,26,Higienópolis-Mackenzie,-23.5488,-46.6519,6,90553,55,86,34,REABASTECER,43,2018-03-27,58,7287
28,28,Faria Lima,-23.5675,-46.6929,32,52458,26,28,29,NORMAL,34,2018-05-02,13,8042
15,19,Faria Lima,-23.5675,-46.6929,20,52769,8,86,16,REABASTECER,24,2018-05-05,57,8045
5,27,Faria Lima,-23.5675,-46.6929,20,53652,25,8,26,NORMAL,34,2018-12-19,56,8269
11,33,Sé,-23.55,-46.6333,36,192785,29,73,20,NORMAL,30,2019-09-09,57,4209
5,7,Higienópolis-Mackenzie,-23.5488,-46.6519,38,89985,47,12,26,REABASTECER,28,2019-02-02,55,7592
34,28,Sé,-23.55,-46.6333,43,191636,7,17,40,REABASTECER,28,2019-11-18,26,4278
9,38,Brás,-23.5451,-46.6162,14,72114,39,35,37,NORMAL,19,2018-02-11,49,4361
16,6,Faria Lima,-23.5675,-46.6929,29,53259,30,74,8,NORMAL,37,2019-07-29,56,8489
43,26,Brás,-23.5451,-46.6162,13,73297,47,61,43,NORMAL,14,2018-04-26,49,4436
13,17,Higienópolis-Mackenzie,-23.5488,-46.6519,21,90014,53,61,40,REABASTECER,37,2019-09-24,8,7824
37,9,Faria Lima,-23.5675,-46.6929,6,51873,12,7,26,REABASTECER,21,2019-09-29,55,8549
35,19,Brás,-23.5451,-46.6162,43,73518,26,45,31,NORMAL,31,2018-07-11,16,4511
37,35,Faria Lima,-23.5675,-46.6929,38,52514,55,65,37,NORMAL,33,2018-01-03,49,7923
35,27,Pinheiros,-23.5664,-46.703,8,77454,20,33,31,NORMAL,4,2018-05-08,37,8768
41,15,Pinheiros,-23.5664,-46.703,34,79830,61,65,19,NORMAL,33,2018-06-12,8,8802
31,30,Brás,-23.5451,-46.6162,24,72206,65,17,11,NORMAL,14,2019-02-12,53,4722
7,35,Brás,-23.5451,-46.6162,38,72743,34,76,3,NORMAL,29,2019-03-21,46,4761
23,16,Pinheiros,-23.5664,-46.703,16,76395,42,76,37,NORMAL,28,2018-08-21,12,8871
39,38,Brás,-23.5451,-46.6162,38,73010,4,86,35,REABASTECER,10,2019-04-06,65,4776
24,27,Faria Lima,-23.5675,-46.6929,41,52181,46,7,5,REABASTECER,7,2019-01-17,50,8297
15,11,Faria Lima,-23.5675,-46.6929,11,52565,44,13,7,NORMAL,37,2019-09-02,35,8522
35,36,Pinheiros,-23.5664,-46.703,42,79336,65,52,13,NORMAL,19,2019-10-30,56,9300
12,43,Barra Funda,-23.5542,-46.6707,21,150256,19,32,43,NORMAL,43,2018-06-21,56,5211
1,43,Pinheiros,-23.5664,-46.703,25,79575,25,86,14,NORMAL,8,2019-12-21,17,9351
19,7,Pinheiros,-23.5664,-46.703,43,76636,51,39,8,NORMAL,35,2018-02-27,7,8697
37,42,Barra Funda,-23.5542,-46.6707,24,150407,43,66,32,NORMAL,38,2018-11-21,43,5361
26,21,Pinheiros,-23.5664,-46.703,18,77249,65,76,16,NORMAL,21,2018-05-22,11,8782
30,20,Barra Funda,-23.5542,-46.6707,8,148829,46,63,27,NORMAL,32,2018-12-25,65,5395
28,20,Butantã,-23.5844,-46.7252,43,65865,42,5,29,REABASTECER,41,2018-07-16,10,9556
32,37,Pinheiros,-23.5664,-46.703,43,79062,35,29,37,NORMAL,29,2018-09-22,12,8902
5,43,Barra Funda,-23.5542,-46.6707,43,147115,20,33,29,REABASTECER,5,2019-06-11,6,5561
10,39,Barra Funda,-23.5542,-46.6707,21,147868,39,61,31,NORMAL,25,2019-10-30,50,5700
20,20,Pinheiros,-23.5664,-46.703,43,77029,34,35,15,NORMAL,39,2019-10-04,29,9274
14,37,Butantã,-23.5844,-46.7252,39,65612,38,7,17,REABASTECER,36,2018-03-01,52,9421
13,26,Fradique Coutinho,-23.5661,-46.6841,27,35959,10,77,25,NORMAL,13,2018-03-22,28,10162
13,22,Tatuapé,-23.5402,-46.5765,30,69674,47,45,7,NORMAL,21,2019-03-27,27,6207
16,3,Fradique Coutinho,-23.5661,-46.6841,24,33831,52,86,10,REABASTECER,32,2018-10-07,65,10357
18,26,Tatuapé,-23.5402,-46.5765,13,70908,65,77,24,NORMAL,43,2019-05-25,15,6265
32,36,Butantã,-23.5844,-46.7252,32,64057,65,35,18,NORMAL,43,2019-08-28,43,9958
17,8,República,-23.5436,-46.6434,9,109233,57,73,12,NORMAL,17,2018-02-10,8,6520
40,9,Butantã,-23.5844,-46.7252,27,67499,12,86,15,NORMAL,29,2019-09-19,31,9979
33,10,Fradique Coutinho,-23.5661,-46.6841,31,35817,52,34,9,REABASTECER,6,2018-02-03,35,10113
16,31,Fradique Coutinho,-23.5661,-46.6841,43,34889,21,63,31,NORMAL,20,2018-02-09,60,10119
7,9,Luz,-23.5365,-46.6332,34,126271,2,65,43,REABASTECER,25,2018-03-04,15,10864
30,35,Luz,-23.5365,-46.6332,41,124769,50,48,27,NORMAL,21,2018-05-23,65,10943
43,32,Luz,-23.5365,-46.6332,26,125236,8,77,25,NORMAL,12,2018-06-25,42,10975
4,27,República,-23.5436,-46.6434,8,107445,49,67,23,REABASTECER,23,2018-12-08,23,6818
30,23,República,-23.5436,-46.6434,18,109373,10,23,41,NORMAL,33,2019-03-21,57,6921
37,34,República,-23.5436,-46.6434,31,107635,13,9,43,REABASTECER,32,2019-04-01,54,6931
43,17,Luz,-23.5365,-46.6332,35,127878,6,37,11,REABASTECER,21,2018-04-27,50,10917
12,39,Brooklin,-23.6263,-46.6878,10,29791,49,38,2,NORMAL,37,2018-11-29,10,14729
7,2,Luz,-23.5365,-46.6332,10,126883,45,86,31,REABASTECER,15,2018-12-28,16,11158
38,41,Campo Belo,-23.6188,-46.6823,13,26653,31,40,37,NORMAL,8,2019-05-13,50,15613
43,32,Campo Belo,-23.6188,-46.6823,36,26524,61,35,21,NORMAL,35,2019-08-05,9,15695
40,15,Brooklin,-23.6263,-46.6878,9,27070,16,61,28,REABASTECER,1,2019-09-06,10,15006
25,25,Campo Belo,-23.6188,-46.6823,23,24413,30,31,26,NORMAL,20,2018-01-06,35,15126
26,27,Eucaliptos,-23.61,-46.6686,15,25424,39,33,26,NORMAL,25,2018-01-06,32,15846
11,39,Eucaliptos,-23.61,-46.6686,23,22881,39,34,13,NORMAL,14,2018-04-14,32,15944
23,16,Eucaliptos,-23.61,-46.6686,7,24513,51,60,25,NORMAL,5,2018-08-20,5,16070
4,43,Campo Belo,-23.6188,-46.6823,29,25882,65,18,37,REABASTECER,43,2018-09-13,26,15373
33,17,Ana Rosa,-23.5813,-46.6383,43,66082,11,74,30,NORMAL,26,2019-01-01,61,11881
43,23,Campo Belo,-23.6188,-46.6823,31,26599,51,25,43,NORMAL,24,2019-06-03,36,15633
17,32,Ana Rosa,-23.5813,-46.6383,32,64807,47,35,14,NORMAL,29,2019-06-25,41,12055
